# CMD: bash -lc docker compose logs --since=8h api | tail -n 2000
api-1  | INFO:     172.18.0.1:38284 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38298 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38274 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43820 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43830 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43810 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57950 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57954 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57934 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41474 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41478 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41468 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33616 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33628 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33602 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52554 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52556 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52552 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56374 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56388 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56358 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33596 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33602 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33590 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46228 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46232 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46222 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54516 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54520 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54512 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54558 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54564 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54552 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37020 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37034 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37014 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51528 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51538 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51522 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57430 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57442 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57418 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54216 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54222 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54202 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:55736 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55752 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55722 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42434 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42442 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42418 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48634 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48650 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48620 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59244 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59252 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59228 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51966 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51982 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51962 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45770 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45776 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45768 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59296 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59306 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59286 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:53590 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53602 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53586 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47820 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47822 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47812 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46792 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46796 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [HTX FEE ERROR] ETH/USDT: htx GET https://api.hbdm.vn/linear-swap-api/v1/swap_contract_info?business_type=all
api-1  | INFO:     172.18.0.1:46786 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52490 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52500 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52480 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59772 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59780 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59770 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41848 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41858 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41832 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46558 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46572 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46544 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41988 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42004 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46544 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55890 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55902 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46544 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54062 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54070 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46544 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57132 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57148 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57130 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55032 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55046 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57130 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57762 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57764 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57760 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:40450 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40462 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57760 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41102 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41114 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41094 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57744 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57752 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57730 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47678 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47694 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47676 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58462 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58478 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58458 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57066 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57072 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57050 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55912 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55920 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55896 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42188 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42200 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42176 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55510 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55524 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55506 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45658 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45662 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45644 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46836 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46846 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46820 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44064 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44076 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44052 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59076 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59090 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59070 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39472 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39480 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:39468 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53510 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53526 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53504 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56554 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56564 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56546 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39502 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39516 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39494 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53476 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53492 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53464 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44350 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44362 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44342 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39066 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39068 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39064 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59212 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59214 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59198 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50466 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50474 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50458 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60154 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60156 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50458 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58436 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58444 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58422 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39576 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39584 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39570 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43666 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43678 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43662 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38334 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38346 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38330 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32806 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32816 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32804 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54048 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54054 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54044 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34528 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34544 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34522 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45128 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45140 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45112 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44198 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44210 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44186 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47110 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47112 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44186 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38732 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38736 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38730 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45786 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45802 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45774 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57182 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57184 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57180 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32952 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32954 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32944 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45116 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45118 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32944 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52004 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52008 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51992 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40484 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40496 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40482 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36718 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36730 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36704 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52132 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52138 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52128 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56946 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56954 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52128 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45916 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45924 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45900 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34598 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34600 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34596 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57530 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57542 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34596 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39648 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39652 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39634 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48692 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48700 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48682 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46518 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46528 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46508 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56054 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56056 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56048 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42180 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42196 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42174 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36716 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36718 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36710 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36452 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36464 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36450 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49812 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49814 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49810 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44110 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44118 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44096 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46446 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46448 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46438 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40466 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40478 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40458 - "GET /intelligence/scan HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55464 - "GET /intelligence/events?limit=80 HTTP/1.1" 200 OK
