# CMD: bash -lc docker compose logs --since=8h api | tail -n 2000
api-1  | INFO:     172.18.0.1:37020 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=-1003946873279: ConnectTimeout: ConnectTimeout('')
api-1  | [ROBOT LOOP ERROR] telegram_required_send_failed:vip_signal_update:chat_id=-1003946873279:error=
api-1  | INFO:     172.18.0.1:39734 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59410 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59388 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59402 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59386 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59374 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46422 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46434 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46408 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46428 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46404 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:57224 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57236 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57244 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57218 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57206 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59892 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59900 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59876 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59864 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59858 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60782 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60798 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60774 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60806 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60762 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38584 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38596 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38610 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38576 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38570 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57750 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57760 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57748 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57776 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57734 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33190 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33212 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33202 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33178 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33172 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44180 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44164 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44190 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44152 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44144 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60818 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60830 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60838 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60802 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60794 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55828 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55832 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55846 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55824 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55812 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34626 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34616 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34642 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34652 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34606 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:54720 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54748 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54736 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54716 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54710 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35076 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35102 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35064 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35086 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | [HTX FEE ERROR] SOL/USDT: htx GET https://api.huobi.pro/v2/reference/transact-fee-rate?AccessKeyId=6d72a0aa-b0b8b7bf-qz5c4v5b6n-2c0c0&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-24T22%3A18%3A16&symbols=solusdt&Signature=qXzEiXDW%2FA6NHkPVdKlY6%2FjR4zYHtrdl852yN71P9Js%3D
api-1  | INFO:     172.18.0.1:35062 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50216 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50246 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50230 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50210 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50194 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:55644 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55646 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55660 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55628 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55618 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47572 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47560 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47576 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47546 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=-1003946873279: ConnectTimeout: ConnectTimeout('')
api-1  | [ROBOT LOOP ERROR] telegram_required_send_failed:vip_signal_update:chat_id=-1003946873279:error=
api-1  | INFO:     172.18.0.1:47534 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48292 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48284 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48300 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48278 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48264 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=-1003946873279: ConnectTimeout: ConnectTimeout('')
api-1  | [ROBOT LOOP ERROR] telegram_required_send_failed:vip_signal_update:chat_id=-1003946873279:error=
api-1  | INFO:     172.18.0.1:51862 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51870 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51864 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51854 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51838 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=-1003946873279: ConnectTimeout: ConnectTimeout('')
api-1  | [ROBOT LOOP ERROR] telegram_required_send_failed:vip_signal_update:chat_id=-1003946873279:error=
api-1  | INFO:     172.18.0.1:46130 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46148 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46132 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46126 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46110 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53982 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53980 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53990 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53974 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53960 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44622 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44632 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44642 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44608 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:44606 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:41582 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41586 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41590 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41566 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41558 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40176 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40184 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40162 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40178 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:40154 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39378 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39396 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39394 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39368 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:39354 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55504 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55516 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55524 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55500 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55490 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:33580 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33572 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33568 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33582 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33562 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58330 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58332 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58334 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58316 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58300 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40126 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40132 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40110 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40142 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40094 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48394 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48410 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48396 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48392 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48376 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51988 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51998 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51986 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52012 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:51976 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:48974 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48990 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49002 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48964 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48958 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58628 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58648 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58640 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58622 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58610 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51770 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51780 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51756 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51786 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:51754 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41948 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41972 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41956 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41946 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41930 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33392 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33394 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33386 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33396 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:33382 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:39510 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39502 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39516 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39496 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39490 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46522 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46538 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46540 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46508 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46496 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43950 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43964 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43934 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43980 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43928 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59296 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59294 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59298 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59290 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59282 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51016 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51028 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51014 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51044 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51004 - "GET /system/health HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:52786 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52776 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52798 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52762 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:52746 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55662 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55694 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55678 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55652 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55636 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43730 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43744 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43722 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43746 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:43716 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35542 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35558 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35556 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35528 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35526 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55556 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55576 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55540 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55572 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55534 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56022 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56016 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56024 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56000 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55990 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32770 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32780 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60998 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32790 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60990 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32956 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32936 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32950 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32934 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32926 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36908 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36910 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36916 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36898 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36886 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41578 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41580 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41566 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41582 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41560 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48884 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48896 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
